"","VIDEO_ID","SIZE","VIEWS.x","LENGTH","BITRATE.x","V4","V5.y","RATE","CLASS"
"3575","DQkg8LVCg6I",3232597,353,120,26938.3083333333,"Comedy",120,2.43,"3"
"3576","DqMMArj9hD4",8753483,3499,212,41290.0141509434,"Music",212,5,"1"
"3577","DQMTXgTraKg",56853842,13740,1372,41438.6603498542,"Gadgets & Games",1372,4.55,"1"
"3578","DQSfRG053JA",22283627,12625,539,41342.5361781076,"Gadgets & Games",539,4.83,"1"
"3579","dqv61_jIqxE",8908700,4189,212,42022.1698113208,"Music",212,4.85,"1"
"3580","Dq_wz8xVku4",23963620,43462,581,41245.4733218589,"Comedy",581,4.77,"1"
"3581","dqXmaFPn604",9885777,27774,250,39543.108,"Music",250,4.67,"1"
"3582","dQYO8v-5aZE",9142461,111862,221,41368.6018099548,"Comedy",221,4.13,"1"
"3583","dQZ7JUhQR-c",10192690,12726,247,41265.951417004,"Music",247,4.77,"1"
"3584","DR1NfcMrbKI",17208910,285,422,40779.4075829384,"Gadgets & Games",422,4.33,"1"
"3585","DR2DpgV8fPw",8811687,150154,222,39692.2837837838,"Music",222,4.91,"1"
"3586","DR6za07lPPo",4317968,78,104,41518.9230769231,"Entertainment",104,0,"5"
"3587","dR86RWB7_io",17503908,71,422,41478.4549763033,"Gadgets & Games",422,5,"1"
"3588","dr8CqOlDbD8",5292781,4475,178,29734.7247191011,"Music",178,3.67,"2"
"3589","DrBLqp-s__o",5900266,9829,141,41845.8581560284,"Music",141,5,"1"
"3590","dRBUGXw9TLU",23482019,753,568,41341.5827464789,"Comedy",568,3.25,"2"
"3591","drdUTZUc3vQ",1170251,65801,29,40353.4827586207,"Howto & DIY",29,4.03,"1"
"3592","dRDyASgNVlM",7093789,12985,173,41004.5606936416,"Music",173,4.87,"1"
"3593","DRiy4yfh-IM",8940758,56165,220,40639.8090909091,"Music",220,4.6,"1"
"3594","__DrJI7mTHQ",7286271,33405,175,41635.8342857143,"Comedy",175,4.89,"1"
"3595","dRjmoHxQk5M",7202629,4531,178,40464.2078651685,"Music",178,5,"1"
"3596","drJP0bLRrBI",9809070,1043,396,24770.3787878788,"Music",396,4,"1"
"3597","DRLCUWlMQXQ",5895412,3288,145,40658.0137931034,"News & Politics",145,5,"1"
"3598","DRLrWUIM_g4",4848066,18300,122,39738.2459016393,"News & Politics",122,4.75,"1"
"3599","DRNY8Nmt0PU",16784266,6386,465,36095.1956989247,"Music",465,4.9,"1"
"3600","d-rp7ZIFqJ4",12329916,2775,489,25214.5521472393,"News & Politics",489,4.76,"1"
"3601","dRpKC28OmsU",3708473,222617,92,40309.4891304348,"Entertainment",92,3.88,"2"
"3602","DRTqeNye5fU",8818335,19290,215,41015.511627907,"News & Politics",215,4.5,"1"
"3603","DRvEE77g3ZI",10419840,3330,359,29024.6239554318,"News & Politics",359,4.75,"1"
"3604","_DRxs0rI-j0",25535336,6774,619,41252.5621970921,"Entertainment",619,4.61,"1"
"3605","DRYeLp1_GSQ",5320454,14617,151,35234.7947019868,"Film & Animation",151,3.66,"2"
"3606","DR-ZgMz3FIU",4549314,51450,125,36394.512,"Sports",125,4.75,"1"
"3607","DrziNE5RBQg",8583429,5923,225,38148.5733333333,"Film & Animation",225,3.67,"2"
"3608","DS5iGvggzGU",3101323,889,70,44304.6142857143,"Music",70,5,"1"
"3609","ds8zmqTo9fs",17039385,49907,413,41257.5907990315,"Gadgets & Games",413,4.75,"1"
"3610","DSCZbqAQRJo",9498791,9010,227,41844.8942731278,"Music",227,5,"1"
"3611","DsIesLo7bfE",9814485,3713,235,41763.7659574468,"News & Politics",235,5,"1"
"3612","dsJisjtxswU",1584364,95851,40,39609.1,"Music",40,4.58,"1"
"3613","DsKnlAgV-fc",6645123,9114,160,41532.01875,"Comedy",160,4.68,"1"
"3614","dSKV9QMX2ZU",9260970,599,218,42481.5137614679,"Music",218,0,"5"
"3615","dsmoFJ45uU8",24568185,2898,595,41291.0672268908,"News & Politics",595,4.95,"1"
"3616","DspcTcVslsI",7225360,3238,177,40821.2429378531,"Music",177,4.94,"1"
"3617","-dStDgxr_YU",15469942,207,372,41585.8655913979,"Music",372,4,"1"
"3618","DsTKJoe1XMk",15725470,1585,378,41601.7724867725,"People & Blogs",378,2.56,"3"
"3619","Ds_TRSoQkJ0",5743554,80987,139,41320.5323741007,"Music",139,4.85,"1"
"3620","DSU1FZiZ6n8",9351623,28774,225,41562.7688888889,"Music",225,4.74,"1"
"3621","dSVfZmtSmzM",11951696,14736,282,42381.9007092199,"Comedy",282,4.62,"1"
"3622","dsXjRoPaXwE",8553636,183,218,39236.8623853211,"Entertainment",218,4.6,"1"
"3623","dt1fB62cGbo",11167168,347632,268,41668.5373134328,"Music",268,4.94,"1"
"3624","-DtascBNlUw",7060710,27919,171,41290.701754386,"Entertainment",171,5,"1"
"3625","Dtbn9zBfJSs",43429995,2823,1047,41480.4154727794,"News & Politics",1047,4.83,"1"
"3626","DTccybM32dE",2406217,160,56,42968.1607142857,"Gadgets & Games",56,0,"5"
"3627","dTeLaQ3PWp4",2624996,2516,100,26249.96,"Music",100,4.33,"1"
"3628","DtM3DrJCBPI",7453692,992,179,41640.7374301676,"Entertainment",179,5,"1"
"3629","DtmdUzG1I9A",8302108,3476,204,40696.6078431373,"Music",204,5,"1"
"3630","dtmfwS7QCRw",4376155,1318,105,41677.6666666667,"News & Politics",105,3,"2"
"3631","dtMhPnNbCI8",2868570,20612,67,42814.4776119403,"Sports",67,4.6,"1"
"3632","dtoo1c6uqB4",22468967,1296,544,41303.2481617647,"People & Blogs",544,4.76,"1"
"3633","dTPJxfyyydw",2162035,57,222,9738.8963963964,"Music",222,5,"1"
"3634","dtrjZRQ8TzU",11943369,28842,355,33643.2929577465,"Music",355,4.6,"1"
"3635","Dtsh2UuWOs8",4104967,1588,112,36651.4910714286,"Music",112,4.09,"1"
"3636","DTsyXAeSqsg",923667,550,22,41984.8636363636,"Music",22,1.5,"4"
"3637","DttxKIA_AxU",5920636,2271081,145,40831.9724137931,"Entertainment",145,4.5,"1"
"3638","dTuX7gOICTk",2051302,2421,50,41026.04,"Pets & Animals",50,4.83,"1"
"3639","DTX5hGNplEA",2870863,25884,69,41606.7101449275,"Music",69,4.62,"1"
"3640","dU2qkwTFAH0",6471675,866,179,36154.6089385475,"Film & Animation",179,4.67,"1"
"3641","DU7F0snMDQs",4284433,54391,102,42004.2450980392,"Music",102,4.86,"1"
"3642","DudLtOqy4yA",9134505,461,221,41332.6018099548,"Music",221,5,"1"
"3643","DUhlyG-0YM8",9736218,14425,235,41430.714893617,"Comedy",235,2.85,"3"
"3644","Dukbs4uIbjk",8566149,42202,207,41382.3623188406,"Film & Animation",207,3.63,"2"
"3645","duLQmTpPD3s",2961892,286105,71,41716.7887323944,"Film & Animation",71,4.52,"1"
"3646","duq9PWI98fE",4810813,5479,117,41118.0598290598,"Autos & Vehicles",117,5,"1"
"3647","DUrJw0WK_JE",11304546,5795,277,40810.6353790614,"Music",277,4.95,"1"
"3648","dUthIhKXoNc",13569071,221,332,40870.6957831325,"Music",332,5,"1"
"3649","Duu5cFfovV8",4935307,5103,261,18909.2222222222,"Music",261,4.75,"1"
"3650","duuUgbV_klQ",10536009,67,427,24674.4941451991,"People & Blogs",427,5,"1"
"3651","duW9BrqvxU8",15906764,11360,415,38329.5518072289,"Entertainment",415,5,"1"
"3652","duwXRkhiMOY",39037198,3905,1067,36585.9400187441,"Gadgets & Games",1067,4.73,"1"
"3653","dv0Y_uoHrLc",6053243,215915,145,41746.5034482759,"People & Blogs",145,2.81,"3"
"3654","dv4cp9uHG7Y",9766738,44,235,41560.5872340426,"Entertainment",235,4,"1"
"3655","dvBBIhvbod4",9267601,10955,223,41558.7488789238,"Entertainment",223,4.54,"1"
"3656","DVd-kOKpeeA",13242125,2555,330,40127.6515151515,"Comedy",330,4,"1"
"3657","DvGAM_3Iwoo",3309871,1101,81,40862.6049382716,"Music",81,3.5,"2"
"3658","DvodhsMc2QM",14353877,649,357,40206.9383753501,"People & Blogs",357,4.89,"1"
"3659","_DVQPYSR8lc",8154147,1084,197,41391.6091370558,"Film & Animation",197,5,"1"
"3660","dVUgd8ot6BE",10499873,828517,253,41501.4743083004,"Gadgets & Games",253,4.17,"1"
"3661","d_vv12NSSZ4",7796476,119518,187,41692.385026738,"Music",187,4.82,"1"
"3662","DVY4ajb57os",2737093,9099,72,38015.1805555556,"Film & Animation",72,4.88,"1"
"3663","DW52Uboel6g",2599294,4279,61,42611.3770491803,"Gadgets & Games",61,3.13,"2"
"3664","dw8rOuwD-Lo",12166741,1971,294,41383.4727891156,"Comedy",294,4.33,"1"
"3665","DWC608HLCaY",3011716,2911,72,41829.3888888889,"Sports",72,2.75,"3"
"3666","dwfZMRYw-lI",16015297,5176,390,41064.8641025641,"Music",390,4.16,"1"
"3667","Dwg7MWPkqZ8",10101841,3520,242,41743.1446280992,"Music",242,4.95,"1"
"3668","DwhG6LggOQU",11970125,35235,344,34796.875,"Howto & DIY",344,4.9,"1"
"3669","dwiq4wOqg9o",10191624,184598,249,40930.2168674699,"Travel & Places",249,4.85,"1"
"3670","dWod6Yp3Ob0",2508768,1158,62,40464,"Comedy",62,5,"1"
"3671","dwQ6PmosIdg",3550088,157691,94,37766.8936170213,"Music",94,4.72,"1"
"3672","D-WRhLUH9uY",16295733,3457,393,41464.9694656489,"People & Blogs",393,1.84,"4"
"3673","dwXtGVUW5-s",1185337,211,29,40873.6896551724,"Entertainment",29,4.5,"1"
"3674","dWYPtCCYDas",8243513,429031,200,41217.565,"Music",200,4.85,"1"
"3675","DwzCsOFxT-U",4328195,181631,353,12261.1756373938,"Howto & DIY",353,4.23,"1"
"3676","DX4iLJYvdkA",12848653,7995,323,39779.1114551084,"Entertainment",323,4.84,"1"
"3677","DX6_awFqwew",13689811,290,335,40865.1074626866,"Music",335,5,"1"
"3678","dXAucLSrYv8",6742441,19718,165,40863.2787878788,"Sports",165,5,"1"
"3679","d_XBbK2HYXQ",16062789,5792,474,33887.7405063291,"Music",474,4.96,"1"
"3680","dXDDFzrnl7w",23542539,286433,571,41230.3660245184,"Entertainment",571,4.73,"1"
"3681","dXe-nYgsKXc",7883167,10707,218,36161.3165137615,"Music",218,3.51,"2"
"3682","dXg3Wf_e0XE",2089558,78198,50,41791.16,"Gadgets & Games",50,3.92,"2"
"3683","dX-hMhMTjEg",22889798,25850,550,41617.8145454545,"Music",550,4.82,"1"
"3684","DXPsDWPnhlE",389760,16227,14,27840,"Comedy",14,4.16,"1"
"3685","dxsUKX6xXyE",11994930,51863,294,40799.0816326531,"Howto & DIY",294,4,"1"
"3686","dxtlvv0OCyQ",11549323,7252,281,41100.7935943061,"Film & Animation",281,4.12,"1"
"3687","DxY25rgd75o",2405262,2344,57,42197.5789473684,"Comedy",57,4.5,"1"
"3688","dY_20V3SW4w",1385974,734,33,41999.2121212121,"People & Blogs",33,1.5,"4"
"3689","dy3zyL7HdLY",4040058,28135,97,41650.0824742268,"Gadgets & Games",97,4.55,"1"
"3690","dy742aGuUBw",7930390,11466,217,36545.5760368664,"Music",217,4.77,"1"
"3691","dya996Z2Ylw",9049905,17751,263,34410.2851711027,"Comedy",263,4.87,"1"
"3692","DyaBVejOJgE",8523570,628,236,36116.8220338983,"Film & Animation",236,5,"1"
"3693","Dybk5ma1ZXg",34514698,1391,852,40510.2089201878,"Gadgets & Games",852,1.5,"4"
"3694","dYiie2_7kTE",1200277,127,30,40009.2333333333,"Comedy",30,0,"5"
"3695","dYk9sziyKd4",11039256,18542,266,41500.962406015,"Entertainment",266,4.7,"1"
"3696","Dys1_TuUmI4",16371715,262321,398,41134.9623115578,"Music",398,4.84,"1"
"3697","_dYUEV2xpIQ",4413510,403,99,44580.9090909091,"People & Blogs",99,5,"1"
"3698","dYUtKKbBTkw",19672493,818482,548,35898.7098540146,"People & Blogs",548,4.87,"1"
"3699","D_YzbODb9To",2639072,431141,63,41890.0317460317,"Film & Animation",63,4.65,"1"
"3700","dYzFeE6MyX4",7215220,10240,180,40084.5555555556,"Gadgets & Games",180,4.14,"1"
"3701","dZ_1vfqsEZY",5610483,277,119,47146.9159663866,"Comedy",119,5,"1"
"3702","DZ4WHx6PzqQ",12701760,8080,303,41920,"Film & Animation",303,4.85,"1"
"3703","DZ5er32IC1E",19472170,238,468,41607.2008547009,"News & Politics",468,2,"3"
"3704","dZ9vKsn5UpQ",2550705,45302,65,39241.6153846154,"Film & Animation",65,4.68,"1"
"3705","dzbeKtaLi5M",2785609,7992,66,42206.196969697,"Comedy",66,4.59,"1"
"3706","DzFlyBraYy0",16299245,42030,395,41263.9113924051,"Music",395,4.84,"1"
"3707","dZiD_EotI7A",16834553,2278,407,41362.5380835381,"Entertainment",407,4.67,"1"
"3708","dZkwt46PN1g",11371011,113,274,41500.0401459854,"Film & Animation",274,4.83,"1"
"3709","DzlfUeokxAs",20534103,5583,499,41150.5070140281,"Comedy",499,4.88,"1"
"3710","dZmPS0XmeBw",7362057,10358,178,41359.8707865169,"News & Politics",178,4.9,"1"
"3711","dZN-Wye4rDE",4650478,1180671,112,41522.125,"People & Blogs",112,3.45,"2"
"3712","dZozRPi3Bnw",3098728,99,85,36455.6235294118,"Film & Animation",85,3.67,"2"
"3713","DzR-NgHvJtc",1885193,802,52,36253.7115384615,"People & Blogs",52,5,"1"
"3714","DzRXJGhJVJo",7881737,413,190,41482.8263157895,"Entertainment",190,4.25,"1"
"3715","Dzuxyq3ltls",10566306,95408,255,41436.4941176471,"Comedy",255,4.82,"1"
"3716","e00MIEjb38c",4887184,102,117,41770.8034188034,"Comedy",117,0,"5"
"3717","e0d1l91tGbI",16070234,35054,399,40276.2756892231,"Music",399,4.44,"1"
"3718","e0SXH5Y9PEc",7669597,38375,183,41910.3661202186,"Entertainment",183,4.9,"1"
"3719","E0zn5xkLIjE",41394173,10578,998,41477.127254509,"Comedy",998,4.69,"1"
"3720","E12syA2M4-s",21017613,16489,508,41373.2539370079,"Gadgets & Games",508,4.16,"1"
"3721","E19vFYBqbKk",8123135,2349,195,41657.1025641026,"Music",195,4.25,"1"
"3722","e1HAKDkzTNY",11160964,4224,267,41801.3632958801,"Comedy",267,4.25,"1"
"3723","E1jF9vHqgQ0",8610638,2456,211,40808.7109004739,"Entertainment",211,3.12,"2"
"3724","E1lhLW1UDOs",10651691,71591,203,52471.3842364532,"Music",203,3.12,"2"
"3725","e1-PLPABUe0",3223225,1292,92,35035.0543478261,"Comedy",92,5,"1"
"3726","e1v_rdYLq_Q",10796752,584,265,40742.4603773585,"Music",265,5,"1"
"3727","e2cbngIgmcY",13633143,308,330,41312.5545454545,"People & Blogs",330,4.88,"1"
"3728","E2CuCvP6l14",20437870,3252,491,41624.9898167006,"News & Politics",491,4.48,"1"
"3729","E2IZPbTW4O0",6519101,104465,156,41789.108974359,"Comedy",156,4.3,"1"
"3730","e2k0h6tPvGc",8478672,274,204,41562.1176470588,"Music",204,4.85,"1"
"3731","e2lDh5E4pwg",3253263,820,78,41708.5,"Autos & Vehicles",78,4.71,"1"
"3732","E2mPJC76o9U",21478077,205948,599,35856.5559265442,"Music",599,4.75,"1"
"3733","E-2pbLeUv5o",4119799,6244,90,45775.5444444444,"Film & Animation",90,4.37,"1"
"3734","e2Q_jy8sgLI",13165928,3021,318,41402.2893081761,"Music",318,5,"1"
"3735","E-2vAtvDRnU",13405718,14059,328,40871.0914634146,"Entertainment",328,4.6,"1"
"3736","e39EjEL1FGA",10194801,7717,244,41781.9713114754,"Music",244,4.67,"1"
"3737","E3JSq0CkS8c",14773937,3363,358,41267.9804469274,"Sports",358,4.67,"1"
"3738","e3LoouegX_w",1243704,536,30,41456.8,"Entertainment",30,5,"1"
"3739","E3lr23tm3SE",9088471,15347,223,40755.4753363229,"Entertainment",223,4.82,"1"
"3740","E3NEOl0Ip80",12271753,35495,295,41599.1627118644,"Music",295,4.2,"1"
"3741","e44kpyY4oJU",12519782,770,348,35976.3850574713,"Gadgets & Games",348,4.5,"1"
"3742","E453n3j496Q",12717458,129,244,52120.7295081967,"News & Politics",244,5,"1"
"3743","E49tl1fAYKc",8537519,684206,208,41045.7644230769,"People & Blogs",208,4.83,"1"
"3744","E4LakyZYkp8",12259233,780,298,41138.3657718121,"Film & Animation",298,4.29,"1"
"3745","E4NtZEYFSzY",9062010,8956,216,41953.75,"Sports",216,4.91,"1"
"3746","e4py1hfwwr0",9473298,5013,304,31162.1644736842,"News & Politics",304,4.36,"1"
"3747","e4siGcdrGTA",8029096,551,195,41174.8512820513,"Autos & Vehicles",195,3,"2"
"3748","E4tFX51imvQ",36519150,52778,885,41264.5762711864,"Music",885,4.83,"1"
"3749","e4VWSmfF9Z0",11113841,949,344,32307.6773255814,"Comedy",344,4.2,"1"
"3750","E4YxtaU_K2k",9525746,8054,224,42525.6517857143,"Entertainment",224,4.69,"1"
"3751","e58UEtuydf4",2915522,100,71,41063.6901408451,"Comedy",71,0,"5"
"3752","e5avyjmH7AU",6510577,7797,158,41206.1835443038,"Music",158,4.5,"1"
"3753","e5dKO9eJBkY",9253673,158,261,35454.6858237548,"Film & Animation",261,2,"3"
"3754","E5RFOii3efs",19236608,16349,458,42001.327510917,"Music",458,4.91,"1"
"3755","e5UBDAnGyuk",7116421,3890,172,41374.5406976744,"News & Politics",172,4.56,"1"
"3756","e5xi28z7t6Q",4652021,428,112,41535.9017857143,"Music",112,4.67,"1"
"3757","e6i2WRreARo",5312058,224835,127,41827.2283464567,"Comedy",127,4.86,"1"
"3758","e6yJOd0CPvE",3457359,272,94,36780.414893617,"People & Blogs",94,5,"1"
"3759","E6Zc9NyYH-k",6830644,1339946,168,40658.5952380952,"Comedy",168,4.73,"1"
"3760","E79LSs_ZvCM",24031132,61702,582,41290.6048109966,"News & Politics",582,4.73,"1"
"3761","E7bD3E-Fev0",4909365,9843,136,36098.2720588235,"Music",136,4.46,"1"
"3762","e7BvpskOEMs",9044292,7019,224,40376.3035714286,"News & Politics",224,3.58,"2"
"3763","E7dZCl5mopg",4207920,49354,182,23120.4395604396,"Comedy",182,1.32,"4"
"3764","e7GVBt45MNQ",18066353,3010,504,35845.9384920635,"Music",504,4.8,"1"
"3765","e7io1iAwTNI",8002997,17688,197,40624.3502538071,"Comedy",197,4.27,"1"
"3766","E7jJ88gBDEo",3736697,3050,89,41985.3595505618,"Comedy",89,5,"1"
"3767","e7Lv8DnE3mE",8810291,2074,468,18825.4081196581,"People & Blogs",468,2.33,"3"
"3768","E7PFUYOWPSI",5267091,33,127,41473.157480315,"Music",127,0,"5"
"3769","e7RiyA0_Xfk",10473966,367,253,41399.0750988142,"Travel & Places",253,2.5,"3"
"3770","E7S8Gddw1Zo",17516364,180639,427,41021.9297423888,"Music",427,4.6,"1"
"3771","e84SER_IkP4",16681473,72935,410,40686.5195121951,"Howto & DIY",410,4.44,"1"
"3772","_E8HkGXz1b4",12983630,5563,371,34996.307277628,"Film & Animation",371,4.94,"1"
"3773","E8IbdwpMwf8",20150126,1475,483,41718.6873706004,"Entertainment",483,2,"3"
"3774","e8uVl5hIT7k",1162160,33369,29,40074.4827586207,"Gadgets & Games",29,4.9,"1"
"3775","e8VOjisQt5E",8769626,1669,217,40413.0230414747,"People & Blogs",217,4.45,"1"
"3776","e8yp7vfhsKY",13059658,6176,320,40811.43125,"Comedy",320,4.64,"1"
"3777","_e94f3vkenQ",8348010,2590,203,41123.2019704433,"Music",203,4.92,"1"
"3778","E980Bag1bbA",1679806,10564,40,41995.15,"Comedy",40,4.82,"1"
"3779","E9A6bv1TKVM",7792810,1895,191,40800.0523560209,"Sports",191,5,"1"
"3780","E9F6R2SGdjI",3160206,1064,76,41581.6578947368,"News & Politics",76,3.09,"2"
"3781","E9gLa2GNitw",10088801,24911,242,41689.2603305785,"Music",242,4.52,"1"
"3782","e9JcX2X7XnM",5150181,178691,126,40874.4523809524,"News & Politics",126,4.87,"1"
"3783","e9JvWcxK-6Q",2153220,1669,87,24749.6551724138,"Entertainment",87,1,"4"
"3784","-E9m-fjZdYw",2071134,122,51,40610.4705882353,"Sports",51,0,"5"
"3785","E9_MlNo9WfI",15713592,338,389,40394.8380462725,"News & Politics",389,2.6,"3"
"3786","e9nAIvcyo0k",7380456,13577,205,36002.2243902439,"Entertainment",205,4.85,"1"
"3787","E9oCH3DEvV4",12483803,4803,304,41065.1414473684,"People & Blogs",304,4.43,"1"
"3788","E9VhD4SccSE",20125066,61232,488,41239.8893442623,"Music",488,4.84,"1"
"3789","EA26Zx_Uikc",2156977,11309,51,42293.6666666667,"Sports",51,4.73,"1"
"3790","EA5-ZjbeYyE",2562910,200,63,40681.1111111111,"Film & Animation",63,0,"5"
"3791","Ea6ZcfJspcI",18815843,3345,458,41082.6266375546,"Music",458,5,"1"
"3792","eaaiPH1xufI",24830493,2218,599,41453.2437395659,"Howto & DIY",599,3.67,"2"
"3793","eadmB6-inxc",10893795,712,437,24928.5926773455,"People & Blogs",437,4.5,"1"
"3794","eAhfZUZiwSE",3464032,3114215,78,44410.6666666667,"Film & Animation",78,4.59,"1"
"3795","EahooGbQrUs",23282969,34987,563,41355.1847246892,"News & Politics",563,4.35,"1"
"3796","eaLQ8D6ElkY",3183806,27359,77,41348.1298701299,"Music",77,4.11,"1"
"3797","eaPTXK94UBA",12002474,11492,479,25057.356993737,"Music",479,4.73,"1"
"3798","EAVmB5dKZZ8",8286408,8981,195,42494.4,"Howto & DIY",195,4.2,"1"
"3799","eaWqseH2A60",2215363,118261,53,41799.3018867925,"Gadgets & Games",53,4.65,"1"
"3800","eAyeH9deju8",1446367,2108,43,33636.4418604651,"Comedy",43,4.12,"1"
"3801","EA-yixhmVPM",19336251,294,460,42035.3282608696,"Travel & Places",460,5,"1"
"3802","eb3fzRv_z7M",16087856,1024,387,41570.6873385013,"Comedy",387,3.4,"2"
"3803","Eb-8INMGbN0",7726406,32176,188,41097.9042553191,"Entertainment",188,4.85,"1"
"3804","EBB4-_mo2Dw",23705201,54275,573,41370.3333333333,"Music",573,4.95,"1"
"3805","ebGJKyPZ_Ss",9069685,17871,252,35990.8134920635,"Music",252,4.83,"1"
"3806","eBiXr2ZAXEc",21134729,2003,512,41278.767578125,"Entertainment",512,5,"1"
"3807","ebm3e3eyI2g",7099514,839,171,41517.6257309942,"News & Politics",171,5,"1"
"3808","ebM7Zhfsa04",14881892,7815,363,40996.9476584022,"Travel & Places",363,4.47,"1"
"3809","Eb_P_joeKsU",9957781,439,399,24956.8446115288,"News & Politics",399,5,"1"
"3810","EBQNZgz5whE",6854735,275,273,25108.9194139194,"News & Politics",273,0,"5"
"3811","EbwXU3w91zw",848314,2694,24,35346.4166666667,"Autos & Vehicles",24,4.33,"1"
"3812","eBXal1GAA4A",2472872,2324802,60,41214.5333333333,"Entertainment",60,4.56,"1"
"3813","eBYUWPg32r4",13734266,60779,335,40997.8089552239,"Entertainment",335,4.86,"1"
"3814","Ec0iFBsWLS8",11495182,644996,279,41201.3691756272,"Music",279,3.95,"2"
"3815","eC-3HoPOD9I",9618404,146238,229,42001.7641921397,"Gadgets & Games",229,4.87,"1"
"3816","ECCP3PRTRpo",11786103,1312,281,41943.4270462633,"Music",281,4,"1"
"3817","echdxPUMW2o",5978811,3847,141,42402.914893617,"Music",141,5,"1"
"3818","eCJg63SziL4",13392414,6179,327,40955.3944954128,"Music",327,5,"1"
"3819","ECmxVL0APWc",6404323,8046,156,41053.3525641026,"Music",156,4.81,"1"
"3820","Ec_RlTnr-iE",15209597,203285,423,35956.4940898345,"Comedy",423,4.82,"1"
"3821","Ecrq_XWRm9g",6410273,5287,158,40571.3481012658,"Music",158,4.15,"1"
"3822","eCTyEXOnQ-g",5279659,124912,126,41902.0555555556,"Comedy",126,4.78,"1"
"3823","ECUFj8CdAb4",4086642,128,157,26029.5668789809,"People & Blogs",157,0,"5"
"3824","-eCvTx5nDDA",7646393,84158,185,41331.8540540541,"Music",185,4.75,"1"
"3825","EcxJXtlNRSc",3301185,31166,87,37944.6551724138,"Entertainment",87,4.67,"1"
"3826","EcZm4GkNSjI",3065242,25470,90,34058.2444444444,"Film & Animation",90,4.51,"1"
"3827","EdfS-Q2y9mk",5038284,2590,178,28304.9662921348,"Entertainment",178,2.86,"3"
"3828","eDhIMwam_4A",8090597,1189,202,40052.4603960396,"News & Politics",202,4.12,"1"
"3829","EDHIyHtv0E8",11251689,14832,274,41064.5583941606,"Comedy",274,4.07,"1"
"3830","eDH-oHvt0TQ",10532415,202,255,41303.5882352941,"Music",255,1,"4"
"3831","EdIrGPF6rHw",441521,4184,11,40138.2727272727,"Comedy",11,5,"1"
"3832","eDLKtBk_ezs",5460663,602,349,15646.5988538682,"Music",349,4.2,"1"
"3833","EDP73z5KI94",12701126,51305,308,41237.4220779221,"Entertainment",308,4.74,"1"
"3834","edUFqkWSve8",35050041,102041,861,40708.5261324042,"Sports",861,4.66,"1"
"3835","eDU-ZyBQRnQ",8805365,196338,214,41146.5654205607,"Music",214,4.86,"1"
"3836","edvDM55Jrr4",1021256,70,24,42552.3333333333,"Comedy",24,0,"5"
"3837","EdweH56Ra_Q",4656738,21963,113,41210.0707964602,"Howto & DIY",113,4.74,"1"
"3838","EdZgPO6e-jc",5624081,23479,135,41659.8592592593,"Entertainment",135,4.8,"1"
"3839","eEAsZa4Qz2Y",9323580,27202,267,34919.7752808989,"Music",267,4.87,"1"
"3840","eEeBeSXJoUw",19753080,136,542,36444.7970479705,"Comedy",542,5,"1"
"3841","EEeRY_07EzY",13954754,4533,339,41164.4660766962,"Entertainment",339,0,"5"
"3842","eeiVDDGxoLM",12748319,166,307,41525.4690553746,"Film & Animation",307,5,"1"
"3843","eEjRFjQueDA",13220328,31700,320,41313.525,"Gadgets & Games",320,4.57,"1"
"3844","e-eSgEtkqBo",1337094,953,29,46106.6896551724,"Sports",29,0,"5"
"3845","e-eVhYBVvWM",3309602,3084,86,38483.7441860465,"Music",86,4.76,"1"
"3846","EEwcd9HVSQk",4970871,943,117,42486.0769230769,"News & Politics",117,0,"5"
"3847","E_EXqdJ4L7I",24626341,151361,594,41458.4865319865,"Entertainment",594,4.82,"1"
"3848","EEYXoGXbG1Y",16767805,1604,406,41300.0123152709,"People & Blogs",406,3,"2"
"3849","eeZAtvlWVZQ",12214134,50473,296,41263.9662162162,"Music",296,4.84,"1"
"3850","eF7ZPQyBZ_0",12612458,68182,304,41488.3486842105,"Music",304,4.87,"1"
"3851","efAsqHYkcrw",11739355,1164,286,41046.6958041958,"Comedy",286,4.64,"1"
"3852","EFb1Lbmdgko",5895476,710,91,64785.4505494506,"Music",91,3.4,"2"
"3853","EFd378mBUBw",8873436,505,210,42254.4571428571,"Travel & Places",210,4,"1"
"3854","eFG0A47tj3s",5212857,1751,126,41371.880952381,"Film & Animation",126,4,"1"
"3855","E_FGNP1TJ24",4300815,52977,101,42582.3267326733,"Gadgets & Games",101,4.19,"1"
"3856","EfjBYrkN6W8",2197691,28571,64,34338.921875,"Autos & Vehicles",64,2.14,"3"
"3857","EFKaLfs68Sk",1513287,1613197,45,33628.6,"Comedy",45,3.96,"2"
"3858","EfkUr7bTkFo",3558840,1410,96,37071.25,"News & Politics",96,4,"1"
"3859","EfW1DhoRKys",8305637,366,203,40914.4679802956,"Comedy",203,5,"1"
"3860","EfXffklAXdI",9978226,54310,276,36152.9927536232,"Film & Animation",276,4.91,"1"
"3861","EFyDgcwtF1c",4139201,1189,98,42236.7448979592,"Gadgets & Games",98,0,"5"
"3862","EfzZL8WwoQs",11225508,8740,270,41575.9555555556,"Gadgets & Games",270,4.5,"1"
"3863","eG1VVctgX1Y",8407383,717,205,41011.6243902439,"News & Politics",205,4.86,"1"
"3864","Eg4Mxb8Acfw",13208954,4578,317,41668.6246056782,"Entertainment",317,4.89,"1"
